SMILES,hmin,minsssN,MDEC-23,maxsssCH,MLogP,nC,maxsssN,AMR,VAdjMat,VP-1,SssO,VP-2,apol,nBonds,VP-3,LipoaffinityIndex,nBonds2,WTPT-1,Zagreb,ETA_Alpha
Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,-0.236028751491414,2.38902891264682,39.2470178165072,0.0,4.1,30.0,2.38902891264682,143.8173,6.16992500144231,12.4217296815017,5.99787471186821,9.74284117729049,75.9134109999999,41.0,7.60770905945577,9.1710511691884,68.0,75.1372016084077,204.0,17.06665
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,0.155381944444444,0.0,33.197541352771,0.0,3.76999999999999,23.0,0.0,110.8989,5.64385618977472,8.5755287730108,0.0,7.08426494305385,54.0862739999999,29.0,5.62612933981473,9.17848901654488,47.0,52.6635144710521,146.0,12.16666
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.420509356988086,2.50396866738226,18.6191408727674,0.530249889229624,3.66,25.0,2.50396866738226,127.716,5.90689059560851,11.8944796774184,12.524769700552,10.5771615000838,72.4101689999999,33.0,7.67845354329805,11.6538809480274,66.0,61.5722156496993,160.0,14.73332
Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,-0.456473075808948,2.51869258676402,29.6768937282106,0.779574613640235,3.88,27.0,2.51869258676402,129.0304,6.0,13.2556344570847,12.7005428076407,10.6897045155884,77.2637549999999,36.0,8.66790428179959,12.4904615533172,71.0,66.8902982143911,170.0,15.73332
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,-0.387968257214843,2.49460798144815,27.9486977663575,0.327657296637031,3.66,26.0,2.49460798144815,134.7554,6.0,12.1548943927691,12.5322635933686,9.49749469456946,71.9362039999999,36.0,7.40290627722153,10.8473597535597,64.0,66.8902982143911,170.0,15.63332
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.396064912543641,2.50653218130941,22.6986935184942,0.648012059414892,3.66,25.0,2.50653218130941,127.3088,5.90689059560851,12.0770016621306,12.4964318661899,10.0561674099478,72.4101689999999,33.0,7.14988055508078,11.5687537699995,66.0,61.8154478404605,156.0,14.73332
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,-0.414507018552712,2.49007384797608,31.9963039174467,0.411771053250788,3.88,28.0,2.49007384797608,144.795799999999,6.08746284125034,12.9125802266767,12.5607214026204,10.2971896248779,77.1585829999999,38.0,7.79361183182217,11.2372938618747,69.0,70.7419352772009,180.0,16.56665
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.380509356988086,2.5032799621481,20.5076762396815,0.583490629970365,3.55,24.0,2.5032799621481,122.857,5.85798099512757,11.5938384145362,12.4397407653668,9.53563135508946,69.3165829999999,32.0,7.36995533176047,10.9248953124405,63.0,59.800755184549,152.0,14.23332
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,-0.0260508786848072,0.0,33.7999108969698,0.0,3.55,23.0,0.0,112.3889,5.75488750216346,8.56956350110157,0.0,6.83372651527557,53.0231019999999,31.0,5.39766337852622,6.06325294795078,45.0,56.3507852396048,158.0,12.83332
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,-0.402476949580679,2.50991300129377,26.1030647521474,0.567029724620571,3.55,25.0,2.50991300129377,135.589299999999,5.95419631038687,12.6693006955623,12.5977960351428,10.2058279816062,71.3094109999999,35.0,8.29992833979237,10.3327664912577,62.0,64.7716802790646,166.0,15.56665
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,-0.436881239074254,2.51755138188905,29.3738586216194,0.860975022377855,3.88,27.0,2.51755138188905,130.5706,6.0,13.2387977046791,12.6489001482685,10.812803013991,77.2637549999999,36.0,8.48655423901467,12.5406399554638,71.0,66.7676211423573,170.0,15.73332
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,-0.176472232493707,2.44446340856514,33.6859406368506,0.0,3.88,28.0,2.44446340856514,144.7399,6.08746284125034,12.4483334718051,5.93412007734189,9.68998565629491,74.4914109999999,38.0,7.47323051909022,9.83715044674711,65.0,70.4949657895252,182.0,16.56665
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,-0.410262815733803,2.50002360585111,31.2852551819987,0.283835972504769,3.88,28.0,2.50002360585111,144.0948,6.08746284125034,12.8775580601705,12.4760683350972,10.1793384946801,77.1585829999999,38.0,7.85553695027321,11.1459874977977,69.0,70.7483813170795,180.0,16.56665
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,-0.404892723293021,0.0,35.3140400558931,0.299857515537078,3.66,25.0,0.0,133.5566,5.90689059560851,11.0055546991756,6.5106246850592,8.78836522105997,65.7422389999999,34.0,6.95194124729883,8.92218554065224,57.0,62.7565134844596,164.0,14.73332
CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.411961395286611,2.36639248815024,31.3853186276058,0.300357652575365,3.55,25.0,2.44489815808223,138.1712,5.95419631038687,11.4337025596544,6.52903115818565,9.36472636247286,68.8426179999999,35.0,7.36806572176649,10.0531585728717,61.0,64.6148741244978,170.0,15.13332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,-0.386546831695641,2.59463873818581,23.4401063020279,0.450236887965062,3.33,22.0,2.59463873818581,110.358899999999,5.75488750216346,10.7448603512107,6.4347227733686,8.64525066850752,63.1294109999999,30.0,6.83316388087254,9.06621368783975,57.0,55.9507809040335,142.0,13.23332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,-0.422265309369038,2.6094480437058,32.5315575341373,0.314677326871348,3.99,28.0,2.6094480437058,140.828299999999,6.04439411935845,12.8002077909809,6.54356713612281,10.2303060275121,76.3565829999999,37.0,7.97474926367552,12.0659359299076,68.0,68.7489234615715,176.0,16.23332
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.421961395286611,2.39764248815024,31.9753751409638,0.298690985908698,3.66,26.0,2.47614815808223,141.0828,6.0,11.9337025596544,6.54903115818565,9.71827975306614,71.9362039999999,36.0,7.58429348778332,10.6986825161703,64.0,66.6673512842736,174.0,15.63332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,-0.413901014109347,0.0,35.3140400558931,0.64217210520827,3.66,25.0,0.0,128.6323,5.90689059560851,11.3102495990462,6.52523990614764,9.17381041575695,67.0758249999999,34.0,7.35357678708045,9.65713120875987,59.0,62.7565134844596,164.0,14.73332
CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.418905839731056,2.46489815808223,31.7528437045975,0.299860254350694,3.66,26.0,2.49139248815024,142.464999999999,6.0,12.0098235113578,6.54358005625727,9.49571219195598,71.9362039999999,36.0,7.68429348778332,10.6665532129104,64.0,66.6377102046324,174.0,15.63332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,-0.403696932476694,2.41364815808223,31.3853186276058,0.300867294448643,3.43999999999999,24.0,2.41364815808223,132.8765,5.90689059560851,11.0611402133073,6.51163446397077,8.81145043718925,65.7490319999999,34.0,6.98178454859294,9.00138526371343,58.0,62.7565134844596,164.0,14.63332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,-0.413727976919265,2.5497876828175,32.2588094540867,0.312818965612977,3.77,26.0,2.5497876828175,133.0513,5.95419631038687,11.8002077909809,6.52930497122326,9.56125972217731,70.1694109999999,35.0,7.44113676834384,10.7047876871972,62.0,64.7521763285235,168.0,15.23332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,-0.413696932476694,2.44489815808223,31.9753751409638,0.299200627781976,3.55,25.0,2.44489815808223,135.7881,5.95419631038687,11.5611402133073,6.53163446397077,9.16500382778252,68.8426179999999,35.0,7.20487172802301,9.63284670701205,61.0,64.825366429309,168.0,15.13332
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.0617644557823128,0.0,23.1781462753493,0.738835978835978,3.21999999999999,18.0,0.0,80.1525999999999,5.32192809488736,8.09263157270283,0.0,7.4362743524744,49.2870319999999,23.0,6.66010385183737,7.62787505048238,47.0,41.7669960711924,118.0,9.66666
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,-0.0197797922089293,1.89650441960984,31.4918460384133,0.520728428554793,4.54,34.0,1.89650441960984,150.1158,6.32192809488736,17.3693352439038,0.0,14.5546289894654,103.721614999999,43.0,12.1111394003779,14.053336594891,98.0,81.1412079043135,206.0,19.56665
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,0.177222222222222,0.0,32.0201974701658,0.0,3.98999999999999,25.0,0.0,123.678699999999,5.75488750216346,9.04180912737652,0.0,6.23273705800577,60.2734459999999,29.0,4.45776421088629,11.4394810118079,51.0,54.9383417439078,134.0,13.16666
C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,0.0717793367346938,0.0,32.2545032534252,0.498398660218545,3.55,24.0,0.0,125.806999999999,5.85798099512757,12.1671975106445,0.0,11.3895358414891,68.5994109999999,33.0,9.76471469267686,8.43521331596038,60.0,60.243033334504,168.0,15.16665
C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,0.0561935594421857,0.0,37.3215218894487,0.675589516670865,3.88,27.0,0.0,133.4184,6.0,12.4052258734692,0.0,11.2247340790749,73.6317899999999,36.0,9.57300785373771,10.1001354663251,66.0,66.2942905239792,180.0,15.66665
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,0.0506839591523657,1.57786752974929,37.3215218894487,0.704570232924309,4.1,29.0,1.57786752974929,145.034,6.08746284125034,13.2996530644692,0.0,12.1191612700748,80.7837549999999,38.0,10.0137809293199,11.9892603280694,73.0,70.1217952893413,190.0,16.73332
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,-0.182296403881529,1.89111668812836,31.4918460384133,0.459895095221459,4.54,34.0,1.89111668812836,149.424199999999,6.32192809488736,17.2319271660552,0.0,14.3518974599359,102.388028999999,43.0,11.8595128078978,13.6076046772886,96.0,81.1412079043136,206.0,19.56665
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.0386733234597606,0.0,30.535310109253,0.592064048638533,3.99,32.0,0.0,139.511299999999,6.35755200461808,16.4629526112887,0.0,14.1458998792999,95.7502709999999,44.0,11.395788737471,16.4802394413743,91.0,82.6874006804828,218.0,19.26187
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,-0.0217329172089293,1.9113886788691,30.9786487878518,0.896252670178987,4.65,34.0,1.9113886788691,149.018699999999,6.28540221886224,17.2509295672856,0.0,14.5188163114234,102.919614999999,42.0,11.9822781395901,16.4162144216794,97.0,79.3181281796583,200.0,19.23332
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,-0.198261915303311,2.48171656222431,30.657434384668,0.636535066314557,3.66,26.0,2.48171656222431,143.1932,6.0,12.8191064914692,6.03780922413859,10.6325113821809,73.0694109999999,36.0,9.11496319092258,10.6151443047843,63.0,66.6349747352563,172.0,16.06665
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,-0.395939986340419,2.45083936453393,30.5289608266781,0.225310156597584,3.66,26.0,2.45083936453393,137.0188,6.0,11.9394536802143,12.4583017524936,9.45256925248054,70.9714109999999,36.0,7.33870229772344,9.81699446615493,63.0,66.6343182131823,172.0,15.56665
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.218670078568617,2.51296656222431,30.9010635919051,0.63537765890715,3.76999999999999,27.0,2.51296656222431,146.104799999999,6.04439411935845,13.3191064914692,6.0786255506692,10.9860647727742,76.1629969999999,37.0,9.36496319092257,11.280524588608,66.0,68.7489234615714,176.0,16.56665
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.218670078568617,2.51060788305245,30.7910132228558,0.605060198589689,3.76999999999999,27.0,2.51060788305245,146.104799999999,6.04439411935845,13.3191064914692,6.07590401715221,10.9895190964682,76.1629969999999,37.0,9.34208560257777,11.1645617203773,66.0,68.7482669081865,176.0,16.56665
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,-0.284063597087136,2.53895255425426,32.0038162844321,0.636634272663763,3.65999999999999,27.0,2.53895255425426,153.638999999999,6.08746284125034,14.2177536641979,6.26514012826332,11.9646797033234,78.5462039999999,38.0,10.0264664813851,11.2150343623879,66.0,70.5942851822035,182.0,17.89998
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,-0.284063597087136,2.54131123342613,32.1632968667481,0.666951732981224,3.65999999999999,27.0,2.54131123342613,153.638999999999,6.08746284125034,14.2177536641979,6.26786166178031,11.9612253796294,78.5462039999999,38.0,10.0493440697299,11.336691099739,66.0,70.5949413176894,182.0,17.89998
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,-0.26365543382183,2.51006123342613,31.798559905073,0.668109140388631,3.55,26.0,2.51006123342613,150.7274,6.04439411935845,13.7177536641979,6.2270453352497,11.6076719890362,75.4526179999999,37.0,9.79934406972996,10.6719494887549,63.0,68.4810262006422,178.0,17.39998
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.401857146103732,2.48208936453393,30.7910132228558,0.224323963303698,3.76999999999999,27.0,2.48208936453393,139.9304,6.04439411935845,12.4394536802143,12.5109523985509,9.80612264307381,74.0649969999999,37.0,7.58870229772344,10.4762779139226,66.0,68.7482669081866,176.0,16.06665
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,-0.0203542569843978,2.12585482494144,21.6994162287011,0.0,3.21999999999999,25.0,2.21912446939687,140.7909,6.08746284125034,12.1358061458723,0.0,8.92729962543971,76.0193759999999,37.0,6.11040103137813,11.2070661327095,69.0,69.6980148197642,172.0,16.34762
CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,-0.00775350195940027,2.04370271398274,21.6994162287011,0.0,3.21999999999999,25.0,2.17974978899654,136.2025,6.08746284125034,11.7578416728631,0.0,8.49086384496772,74.3963759999999,37.0,5.85842471603865,11.2569683420276,69.0,69.6980148197642,172.0,15.91904
CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,-0.0347851824001718,2.17275363990867,24.9172587615225,0.625954704886294,3.44,26.0,2.2267559599725,139.538799999999,6.08746284125034,12.1513757825619,0.0,9.2327702523581,76.2661689999999,38.0,6.40917308675109,11.3432989018119,71.0,70.1006300994801,180.0,16.13333
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(Cc5csc(C)n5)CC4,-0.116720000288489,2.14661170986815,26.8068900462595,0.0,3.55,30.0,2.49550914701279,173.4056,6.35755200461808,15.2863040003066,0.0,11.8735356625718,92.1533409999999,45.0,8.24019949795374,13.2086755624584,82.0,84.255243942336,212.0,20.08095
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,-0.063432963251452,2.11178231320794,22.7702319490047,0.0,3.32999999999999,27.0,2.25912025812391,152.377899999999,6.20945336562895,13.1936104287531,0.0,9.74254720968956,83.0085479999999,40.0,6.78192414108539,11.400512506956,76.0,75.5910516995147,186.0,17.68095
Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(n2)N4CCNCC4)cc1,-0.0454957178897476,2.27319854347094,21.6994162287011,0.0,3.10999999999999,24.0,2.27319854347094,140.3877,6.04439411935845,12.6271558260857,0.0,9.39885207600767,74.0589969999999,36.0,6.57581412862087,10.2366788640847,65.0,67.8832430986565,166.0,16.28095
COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12,-0.363047760770974,0.0,25.050360499607,0.0,3.0,21.0,0.0,122.6754,5.8073549220576,9.84458664218411,12.0411786804914,7.73384549068857,59.2202739999999,31.0,5.56344174090821,8.40638963235722,49.0,57.5302295880919,154.0,14.39998
Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,0.349737772423784,0.0,29.7625003269098,0.0,3.33,22.0,0.0,111.1829,5.75488750216346,8.27468509881514,0.0,6.10528111551264,53.3304809999999,29.0,4.11320979468133,10.2667392563538,46.0,54.5486206528713,140.0,12.52379
Oc1ccc(cc1)C(=Cc2ccccc2)c3ccc(O)cc3,0.2734375,0.0,25.750926078511,0.0,3.44,20.0,0.0,101.5166,5.45943161863729,7.07798187730438,0.0,5.06244435309912,47.4726879999999,24.0,3.4671946158902,8.42865968097278,40.0,45.0735260683946,112.0,10.66666
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,-0.130585669165891,2.12301616756793,29.4478059469952,0.0,4.1,26.0,2.12301616756793,132.098599999999,5.8073549220576,9.90684881871515,5.87098820026173,7.1152726215587,66.9989969999999,30.0,4.7902659082873,13.446862350957,59.0,56.9407334188689,138.0,13.73333
CCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,0.190334467120181,0.0,29.7625003269098,0.0,3.65999999999999,22.0,0.0,110.646999999999,5.58496250072115,8.06129177989457,0.0,5.66688023365493,53.6598599999999,26.0,4.08954055854365,9.19236293966515,46.0,48.9219742458144,122.0,11.66666
CCCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,0.164709467120181,0.0,32.7858727119901,0.0,3.87999999999999,24.0,0.0,116.8838,5.70043971814109,9.06129177989457,0.0,6.41688023365493,59.8470319999999,28.0,4.51631725384029,10.4265622544587,52.0,52.9506705676604,130.0,12.66666
CC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,0.218112244897959,0.0,27.2820580968933,0.0,3.55,21.0,0.0,105.7986,5.52356195605701,7.50063160811475,0.0,5.45977345246838,50.5662739999999,25.0,3.89376146201662,8.67246920478231,43.0,46.8837124833532,118.0,11.16666
CCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,0.174709467120181,0.0,31.522200199432,0.0,3.76999999999999,23.0,0.0,113.9722,5.64385618977472,8.56129177989457,0.0,6.06332684306166,56.7534459999999,27.0,4.23598716795038,9.79131687369555,49.0,50.941105127045,126.0,12.16666
CC\C(=C(/c1ccccc1)\c2ccc(O)cc2)\c3ccccc3,0.175028344671201,0.0,27.8827745276365,0.0,3.77,22.0,0.0,109.041499999999,5.52356195605701,7.92700137962163,0.0,5.4860316130974,52.8578599999999,25.0,3.99602491559922,10.2997628672248,45.0,47.0634335289988,116.0,11.33333
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,0.152458900226757,0.0,21.1690060155951,0.0,3.21999999999999,18.0,0.0,91.2618,5.32192809488736,6.96126834915143,0.0,4.75796161105704,46.6198599999999,21.0,3.502916324128,7.33074756308966,41.0,39.9978727173255,98.0,9.66666
CCc1c(oc(c2ccc(O)cc2)c1c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,-0.381150948764793,2.47782960419143,38.5231176339427,0.0,4.32,31.0,2.47782960419143,152.6685,6.16992500144231,12.8217062507586,6.0534088593842,9.33630525874968,80.8721689999999,40.0,6.88750959606264,13.3717242979428,73.0,74.5177082033821,190.0,17.23332
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,-0.188501267701754,2.48611464313304,32.1106035104179,0.0,4.1,29.0,2.48611464313304,144.712699999999,6.08746284125034,12.1364592072917,6.0058012546139,9.20279109434597,76.9833759999999,38.0,6.82976981797839,13.2992991995877,70.0,70.5320408430214,182.0,16.29999
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,-0.20890943096706,2.51736464313304,32.3583996951626,0.0,4.21,30.0,2.51736464313304,147.624299999999,6.12928301694496,12.6364592072917,6.04661758114451,9.55634448493924,80.0769619999999,39.0,7.07976981797839,13.9644544024301,73.0,72.5994237400518,186.0,16.79999
Cc1c(c2ccc(O)cc2)n(CCCCCCN3CCCC3)c4ccc(O)cc14,-0.146757193893599,2.59545048894713,24.1256374184972,0.0,3.77,25.0,2.59545048894713,118.0528,5.85798099512757,10.9687393318257,0.0,8.33653191747863,69.1413759999999,32.0,6.24554861069168,12.4234913843206,64.0,59.6271806586989,152.0,13.96666
Cc1cc(O)c2C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3C(=O)c2c1,-0.230301673910304,0.0,18.9921469834593,0.0,2.67,21.0,0.0,109.5218,5.95419631038687,9.40849994819632,10.8027853311511,7.54645030437163,58.3158599999999,34.0,5.38375691148824,-1.64548454568332,54.0,62.9017901709256,172.0,13.8333
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0.0505272108843535,0.0,18.3553709403545,0.0,2.55999999999999,15.0,0.0,78.9209,5.32192809488736,5.82951382212929,5.28742654006046,4.36340743672998,37.0779299999999,22.0,3.01985961752725,2.93341334004859,32.0,40.8369762559857,108.0,9.16665
Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,0.0505272108843535,0.0,19.2885620597377,0.0,2.67,15.0,0.0,77.3153999999999,5.24792751344358,5.68924035771265,5.36659320672713,4.20583792631474,36.2759299999999,21.0,2.9365001245293,3.861341680993,31.0,38.9955846401214,102.0,8.83332
